"","HI1A","HI1B","HI1C","HI1D","HI1E","HI3Y","HI6","HI7","HI2","HI11","EDUC","HL33","AGEREC","WLTHSCOR","WLTHIND5"
"6421",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8662,1,"None","Feminin","25 a 49 ans",-0.709806741059179,"Poorest"
"6422",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8663,1,"Primary","Feminin"," < 25 ans",-0.711078905327534,"Poorest"
"6423",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8664,1,"None","Feminin","50 ans et plus",-0.709806741059179,"Poorest"
"6424",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8665,1,"None","Masculin"," < 25 ans",-0.708534576790825,"Second"
"6425",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8666,1,"Primary","Masculin","50 ans et plus",-0.705990248254116,"Second"
"6426",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8667,1,"None","Feminin","25 a 49 ans",-0.70726241252247,"Second"
"6427",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8668,1,"Primary","Masculin","25 a 49 ans",-0.708534576790825,"Second"
"6428",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8669,2,"None","Feminin","25 a 49 ans",-0.708534576790825,"Second"
"6429",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8670,0,"None","Masculin","50 ans et plus",-0.708534576790825,"Second"
"6430",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8671,0,"None","Feminin","50 ans et plus",-0.708534576790825,"Second"
"6431",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8672,1,"None","Masculin","25 a 49 ans",-0.70726241252247,"Second"
"6432",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8673,1,"Primary","Feminin","25 a 49 ans",-0.70726241252247,"Second"
"6433",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8674,2,"Secondary+","Masculin","25 a 49 ans",-0.706626330388293,"Second"
"6434",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8675,1,"None","Feminin","25 a 49 ans",-0.705990248254116,"Second"
"6435",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8676,1,"None","Masculin","25 a 49 ans",-0.709806741059179,"Poorest"
"6436",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8677,1,"None","Masculin","50 ans et plus",-0.709806741059179,"Poorest"
"6437",35,146,214,214,NA,2001,"Rural","Nord-Kivu",8678,1,"Primary","Masculin","50 ans et plus",-0.700901591180698,"Second"
"6438",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8070,1,"Primary","Masculin","50 ans et plus",-0.763135470562795,"Poorest"
"6439",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8071,1,"Primary","Masculin","25 a 49 ans",-0.76186330629444,"Poorest"
"6440",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8072,1,"Secondary+","Masculin","25 a 49 ans",-0.711532052351384,"Poorest"
"6441",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8073,1,"None","Feminin","25 a 49 ans",-0.760591142026086,"Poorest"
"6442",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8074,1,"Secondary+","Masculin","25 a 49 ans",-0.759318977757731,"Poorest"
"6443",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8075,1,"Secondary+","Masculin","25 a 49 ans",-0.240969582729681,"Fourth"
"6444",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8076,1,"Primary","Masculin","25 a 49 ans",-0.653291316297181,"Second"
"6445",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8077,1,"Primary","Feminin","25 a 49 ans",-0.650110905626295,"Second"
"6446",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8078,1,"Secondary+","Masculin","25 a 49 ans",-0.606140473025012,"Middle"
"6447",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8079,0,"None","Feminin","50 ans et plus",-0.121060945208041,"Fourth"
"6448",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8080,1,"Primary","Masculin"," < 25 ans",-0.655199562699713,"Second"
"6449",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8081,1,"Secondary+","Masculin","25 a 49 ans",-0.652655234163004,"Second"
"6450",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8082,1,"Secondary+","Masculin","25 a 49 ans",-0.653927398431358,"Second"
"6451",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8083,1,"Secondary+","Masculin","25 a 49 ans",-0.655199562699713,"Second"
"6452",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8084,0,"None","Feminin","50 ans et plus",-0.656471726968067,"Second"
"6453",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8085,1,"Primary","Masculin"," < 25 ans",-0.655199562699713,"Second"
"6454",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8086,2,"Secondary+","Masculin","25 a 49 ans",-0.651383069894649,"Second"
"6455",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8087,1,"Secondary+","Masculin"," < 25 ans",-0.348849684334495,"Fourth"
"6456",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8088,1,"Primary","Masculin","25 a 49 ans",-0.342488862992723,"Fourth"
"6457",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8089,1,"Primary","Masculin"," < 25 ans",-0.763135470562795,"Poorest"
"6458",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8090,1,"Secondary+","Masculin","25 a 49 ans",-0.273603367806583,"Fourth"
"6459",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8091,1,"Secondary+","Masculin","25 a 49 ans",-0.704718083985761,"Second"
"6460",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8092,1,"Primary","Masculin","25 a 49 ans",-0.64883874135794,"Second"
"6461",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8093,1,"Primary","Masculin","25 a 49 ans",-0.650110905626295,"Second"
"6462",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8094,2,"Primary","Masculin","25 a 49 ans",-0.651842501505996,"Second"
"6463",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8095,3,"Primary","Masculin","25 a 49 ans",-0.763771552696972,"Poorest"
"6464",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8096,1,"Primary","Masculin","25 a 49 ans",-0.76186330629444,"Poorest"
"6465",35,146,215,215,NA,2001,"Rural","Nord-Kivu",8097,1,"Secondary+","Masculin","25 a 49 ans",-0.758046813489377,"Poorest"
"6466",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5498,1,"None","Masculin","25 a 49 ans",-0.343004776836339,"Fourth"
"6467",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5499,1,"None","Masculin","25 a 49 ans",-0.343322817903428,"Fourth"
"6468",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5500,1,"None","Masculin","25 a 49 ans",-0.34279274945828,"Fourth"
"6469",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5501,0,"None","Feminin","50 ans et plus",-0.606140473025012,"Middle"
"6470",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5502,2,"None","Masculin","50 ans et plus",-0.605822431957923,"Middle"
"6471",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5503,1,"Primary","Masculin","50 ans et plus",0.525257804169996,"Fourth"
"6472",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5504,1,"Secondary+","Masculin","25 a 49 ans",-0.121060945208041,"Fourth"
"6473",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5505,1,"Primary","Masculin","50 ans et plus",0.526954023194469,"Fourth"
"6474",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5506,0,"None","Masculin","50 ans et plus",-0.607412637293366,"Middle"
"6475",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5507,1,"Primary","Masculin","25 a 49 ans",-0.496786412322334,"Middle"
"6476",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5508,1,"Primary","Masculin","50 ans et plus",0.198795918533192,"Fourth"
"6477",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5509,1,"None","Feminin","25 a 49 ans",0.142710833114809,"Fourth"
"6478",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5510,2,"None","Masculin","50 ans et plus",0.19921997328931,"Fourth"
"6479",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5511,1,"None","Masculin","50 ans et plus",-0.341732612567984,"Fourth"
"6480",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5512,1,"None","Masculin","25 a 49 ans",-0.606140473025012,"Middle"
"6481",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5513,3,"Primary","Masculin","25 a 49 ans",1.03779123597605,"Richest"
"6482",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5514,0,"None","Feminin","50 ans et plus",-0.495832289121068,"Middle"
"6483",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5515,2,"None","Feminin","25 a 49 ans",-0.343004776836339,"Fourth"
"6484",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5516,0,"Primary","Feminin","50 ans et plus",-0.341732612567984,"Fourth"
"6485",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5517,4,"None","Masculin","50 ans et plus",-0.341096530433807,"Fourth"
"6486",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5518,1,"Primary","Masculin","25 a 49 ans",-0.343322817903428,"Fourth"
"6487",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5519,1,"Primary","Masculin"," < 25 ans",-0.497104453389422,"Middle"
"6488",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5520,2,"Primary","Masculin","25 a 49 ans",-0.60656452778113,"Middle"
"6489",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5521,2,"None","Masculin","50 ans et plus",-0.340778489366719,"Fourth"
"6490",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5522,1,"None","Masculin","50 ans et plus",-0.607094596226277,"Middle"
"6491",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5523,1,"Secondary+","Masculin","25 a 49 ans",-0.343131993263174,"Fourth"
"6492",36,147,216,216,NA,2001,"Rural","Sud-Kivu",5524,1,"Primary","Masculin","25 a 49 ans",-0.34268673576925,"Fourth"
"6493",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5715,4,"Primary","Masculin","50 ans et plus",0.135427257394042,"Fourth"
"6494",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5716,4,"Secondary+","Masculin","50 ans et plus",0.777009906711435,"Richest"
"6495",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5717,2,"Secondary+","Masculin","25 a 49 ans",0.137547531174633,"Fourth"
"6496",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5718,0,"Primary","Masculin","50 ans et plus",-0.765679799099504,"Poorest"
"6497",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5719,3,"Secondary+","Masculin","25 a 49 ans",0.775992175296752,"Richest"
"6498",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5720,1,"Primary","Masculin","25 a 49 ans",-0.76186330629444,"Poorest"
"6499",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5721,0,"Primary","Masculin","50 ans et plus",0.135003202637924,"Fourth"
"6500",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5722,1,"None","Masculin","50 ans et plus",0.724207019332719,"Richest"
"6501",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5723,1,"None","Feminin","50 ans et plus",0.309421365299062,"Fourth"
"6502",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5724,2,"Primary","Masculin","50 ans et plus",0.991552973457137,"Richest"
"6503",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5725,1,"Primary","Masculin"," < 25 ans",-0.500635856508299,"Middle"
"6504",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5726,1,"Secondary+","Masculin"," < 25 ans",-0.764407634831149,"Poorest"
"6505",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5727,0,"Primary","Masculin","50 ans et plus",-0.350712407313224,"Fourth"
"6506",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5728,3,"None","Masculin","25 a 49 ans",-0.715030504089359,"Poorest"
"6507",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5729,1,"None","Masculin","50 ans et plus",-0.708534576790825,"Second"
"6508",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5730,1,"Secondary+","Feminin","25 a 49 ans",-0.765043716965326,"Poorest"
"6509",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5731,1,"Secondary+","Masculin","25 a 49 ans",-0.704718083985761,"Second"
"6510",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5732,1,"Primary","Feminin","25 a 49 ans",-0.709806741059179,"Poorest"
"6511",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5733,4,"Primary","Masculin","25 a 49 ans",-0.764407634831149,"Poorest"
"6512",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5734,0,"None","Masculin","50 ans et plus",0.776628257430929,"Richest"
"6513",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5735,4,"None","Masculin","50 ans et plus",-0.709806741059179,"Second"
"6514",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5736,0,"None","Masculin","50 ans et plus",-0.221546802571323,"Fourth"
"6515",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5737,2,"Primary","Masculin","50 ans et plus",-0.763135470562795,"Poorest"
"6516",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5738,0,"None","Feminin","50 ans et plus",-0.764407634831149,"Poorest"
"6517",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5739,2,"Primary","Masculin","25 a 49 ans",-0.279455323441014,"Fourth"
"6518",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5740,2,"Secondary+","Masculin","25 a 49 ans",-0.654386830042705,"Second"
"6519",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5741,2,"Primary","Masculin","25 a 49 ans",-0.659157446049035,"Second"
"6520",36,147,217,217,NA,2001,"Rural","Sud-Kivu",5742,1,"Secondary+","Masculin","25 a 49 ans",0.0341388431175494,"Fourth"
"6521",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8537,2,"None","Masculin","50 ans et plus",-0.599315622044909,"Middle"
"6522",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8538,2,"Non-standard curriculum","Masculin","25 a 49 ans",-0.594226964971491,"Middle"
"6523",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8539,4,"Primary","Masculin","50 ans et plus",-0.589138307898073,"Middle"
"6524",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8540,0,"Non-standard curriculum","Masculin","50 ans et plus",-0.715348545156448,"Poorest"
"6525",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8541,1,"Secondary+","Masculin","25 a 49 ans",-0.71025988808303,"Poorest"
"6526",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8542,2,"None","Masculin","50 ans et plus",-0.707715559546321,"Second"
"6527",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8543,0,"None","Masculin","50 ans et plus",-0.711532052351384,"Poorest"
"6528",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8544,1,"Non-standard curriculum","Masculin","25 a 49 ans",-0.60376819698415,"Middle"
"6529",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8545,2,"Primary","Masculin","25 a 49 ans",-0.708987723814675,"Second"
"6530",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8546,1,"Secondary+","Masculin","25 a 49 ans",-0.599315622044909,"Middle"
"6531",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8547,2,"None","Masculin","25 a 49 ans",-0.598043457776554,"Middle"
"6532",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8548,1,"Primary","Masculin","50 ans et plus",-0.711532052351384,"Poorest"
"6533",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8549,1,"None","Masculin","25 a 49 ans",-0.707715559546321,"Second"
"6534",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8550,1,"None","Masculin","25 a 49 ans",-0.60376819698415,"Middle"
"6535",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8551,2,"None","Masculin","25 a 49 ans",-0.603132114849973,"Middle"
"6536",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8552,1,"Secondary+","Masculin","25 a 49 ans",-0.601859950581618,"Middle"
"6537",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8553,1,"Secondary+","Masculin","25 a 49 ans",-0.558704540066655,"Middle"
"6538",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8554,1,"Primary","Masculin"," < 25 ans",-0.603132114849973,"Middle"
"6539",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8555,1,"Secondary+","Masculin","25 a 49 ans",-0.603132114849973,"Middle"
"6540",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8556,1,"Secondary+","Masculin","25 a 49 ans",-0.765679799099504,"Poorest"
"6541",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8557,1,"Secondary+","Masculin","25 a 49 ans",-0.71025988808303,"Poorest"
"6542",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8558,2,"Primary","Masculin","25 a 49 ans",-0.598043457776554,"Middle"
"6543",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8559,1,"Primary","Masculin"," < 25 ans",-0.604404279118327,"Middle"
"6544",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8560,1,"None","Masculin","25 a 49 ans",-0.604404279118327,"Middle"
"6545",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8561,1,"Secondary+","Masculin","25 a 49 ans",-0.605676443386682,"Middle"
"6546",36,148,218,218,NA,2001,"Rural","Sud-Kivu",8562,1,"None","Feminin","25 a 49 ans",-0.714076380888093,"Poorest"
"6547",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8563,0,"Primary","Masculin","25 a 49 ans",-0.705990248254116,"Second"
"6548",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8564,1,"Primary","Masculin","50 ans et plus",-0.705990248254116,"Second"
"6549",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8565,1,"None","Masculin","25 a 49 ans",-0.704718083985761,"Second"
"6550",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8566,1,"Primary","Masculin","25 a 49 ans",-0.633969456986618,"Second"
"6551",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8567,1,"Non-standard curriculum","Masculin","50 ans et plus",-0.656931158579415,"Second"
"6552",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8568,1,"Secondary+","Masculin","25 a 49 ans",-0.65565899431106,"Second"
"6553",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8569,1,"Non-standard curriculum","Feminin","25 a 49 ans",-0.704718083985761,"Second"
"6554",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8570,1,"Secondary+","Masculin"," < 25 ans",-0.709806741059179,"Second"
"6555",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8571,1,"Primary","Masculin","50 ans et plus",-0.707898494656647,"Second"
"6556",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8572,1,"Primary","Masculin","25 a 49 ans",-0.629516882047377,"Second"
"6557",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8573,1,"None","Feminin","50 ans et plus",-0.151010202950239,"Fourth"
"6558",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8574,2,"None","Feminin","50 ans et plus",-0.660111569250301,"Second"
"6559",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8575,1,"None","Masculin","50 ans et plus",-0.634605539120795,"Second"
"6560",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8576,1,"Primary","Masculin","25 a 49 ans",-0.654386830042705,"Second"
"6561",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8577,2,"Primary","Masculin","25 a 49 ans",-0.702173755449052,"Second"
"6562",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8578,2,"Secondary+","Masculin","25 a 49 ans",-0.658203322847769,"Second"
"6563",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8579,2,"None","Masculin","50 ans et plus",-0.682392464527142,"Second"
"6564",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8580,1,"Primary","Masculin","25 a 49 ans",-0.70726241252247,"Second"
"6565",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8581,1,"Secondary+","Masculin","25 a 49 ans",-0.656931158579415,"Second"
"6566",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8582,1,"Primary","Masculin","50 ans et plus",-0.708534576790825,"Second"
"6567",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8583,1,"Primary","Masculin","50 ans et plus",-0.685572875198028,"Second"
"6568",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8584,1,"Primary","Masculin","25 a 49 ans",-0.65565899431106,"Second"
"6569",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8585,1,"Primary","Masculin","25 a 49 ans",-0.658203322847769,"Second"
"6570",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8586,1,"Primary","Masculin","25 a 49 ans",-0.705990248254116,"Second"
"6571",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8587,3,"None","Masculin","50 ans et plus",-0.635559662322061,"Second"
"6572",36,148,219,219,NA,2001,"Rural","Sud-Kivu",8588,1,"Primary","Masculin","25 a 49 ans",-0.708534576790825,"Second"
"6573",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8511,1,"Secondary+","Feminin","25 a 49 ans",-0.548460025690626,"Middle"
"6574",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8512,1,"Secondary+","Masculin","25 a 49 ans",-0.472169594594214,"Middle"
"6575",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8513,2,"None","Masculin","25 a 49 ans",-0.518048273598029,"Middle"
"6576",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8514,1,"None","Masculin","25 a 49 ans",-0.475774060021219,"Middle"
"6577",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8515,2,"Primary","Masculin","25 a 49 ans",0.452424568617685,"Fourth"
"6578",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8516,2,"None","Masculin","50 ans et plus",-0.526105313964274,"Middle"
"6579",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8517,3,"None","Masculin","25 a 49 ans",-0.548460025690626,"Middle"
"6580",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8518,1,"None","Masculin","25 a 49 ans",-0.6038799367071,"Middle"
"6581",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8519,1,"None","Masculin","50 ans et plus",-0.55227651849569,"Middle"
"6582",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8520,1,"None","Masculin","50 ans et plus",-0.555456929166576,"Middle"
"6583",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8521,1,"None","Masculin","25 a 49 ans",-0.6038799367071,"Middle"
"6584",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8522,1,"Secondary+","Masculin","25 a 49 ans",-0.447710572570775,"Middle"
"6585",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8523,1,"Primary","Masculin","25 a 49 ans",-0.575264691294085,"Middle"
"6586",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8524,1,"Primary","Masculin","25 a 49 ans",-0.686208957332205,"Second"
"6587",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8525,1,"Secondary+","Masculin","25 a 49 ans",-0.683664628795496,"Second"
"6588",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8526,1,"Primary","Masculin","25 a 49 ans",-0.575264691294085,"Middle"
"6589",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8527,1,"Primary","Masculin","25 a 49 ans",-0.684936793063851,"Second"
"6590",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8528,1,"Primary","Masculin","25 a 49 ans",-0.526841683753561,"Middle"
"6591",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8529,2,"Primary","Masculin","50 ans et plus",-0.76186330629444,"Poorest"
"6592",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8530,2,"None","Masculin","50 ans et plus",-0.764407634831149,"Poorest"
"6593",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8531,1,"None","Masculin","50 ans et plus",-0.760591142026086,"Poorest"
"6594",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8532,1,"None","Masculin","50 ans et plus",-0.636513785523327,"Second"
"6595",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8533,1,"None","Masculin","25 a 49 ans",-0.576536855562439,"Middle"
"6596",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8534,1,"Secondary+","Masculin","25 a 49 ans",-0.763135470562795,"Poorest"
"6597",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8535,4,"None","Masculin","25 a 49 ans",-0.630789046315732,"Second"
"6598",36,148,220,220,NA,2001,"Rural","Sud-Kivu",8536,1,"None","Masculin","25 a 49 ans",-0.686633012088324,"Second"
"6599",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8679,2,"None","Feminin","50 ans et plus",-0.513947988574168,"Middle"
"6600",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8680,1,"Primary","Feminin","25 a 49 ans",-0.526669631257713,"Middle"
"6601",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8681,1,"Secondary+","Masculin","25 a 49 ans",-0.526033549123536,"Middle"
"6602",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8682,1,"Secondary+","Masculin","25 a 49 ans",-0.525821521745477,"Middle"
"6603",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8683,1,"Secondary+","Masculin","25 a 49 ans",-0.517764481379232,"Middle"
"6604",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8684,2,"Secondary+","Masculin","25 a 49 ans",-0.524125302721004,"Middle"
"6605",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8685,3,"None","Masculin","50 ans et plus",-0.522217056318472,"Middle"
"6606",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8686,1,"Primary","Masculin","50 ans et plus",-0.524125302721004,"Middle"
"6607",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8687,4,"Secondary+","Masculin","25 a 49 ans",-0.511403660037459,"Middle"
"6608",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8688,1,"Secondary+","Masculin","25 a 49 ans",-0.520308809915941,"Middle"
"6609",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8689,3,"Secondary+","Masculin","25 a 49 ans",-0.371297790436275,"Fourth"
"6610",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8690,1,"Primary","Masculin","50 ans et plus",-0.527623754458979,"Middle"
"6611",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8691,1,"Secondary+","Masculin","25 a 49 ans",-0.591693519049261,"Middle"
"6612",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8692,2,"Secondary+","Masculin","25 a 49 ans",-0.550267414984687,"Middle"
"6613",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8693,2,"Secondary+","Masculin","25 a 49 ans",0.279776712059469,"Fourth"
"6614",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8694,1,"Primary","Masculin","25 a 49 ans",-0.653114665774351,"Second"
"6615",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8695,2,"Primary","Masculin","50 ans et plus",0.0677639572619347,"Fourth"
"6616",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8696,3,"Secondary+","Masculin","25 a 49 ans",-0.651842501505996,"Second"
"6617",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8697,1,"Secondary+","Masculin","25 a 49 ans",-0.450768632203574,"Middle"
